Client_Name__c,Job_Function_Hired_In__c_y,Industry_Hired_In__c,Hired_Location__c_y,Salary_Range__c_y,Employment_Type__c_y,Employment_Type__c_y,Federal_Hire__c_y,Hired_but_still_active_and_looking__c_y,Ops_Review_Date__c,Area_Manager_Approved__c,PIM_Approved__c
0035000002PUMzDAAX,Administrative/Clerical,Business Support - Admin/Staffing,"Brooklyn, NY","$30,000 - $39,999",Part-Time,Part-Time,0,0,8/15/2016 0:00,1,1
0035000002PUMzFAAX,Transportation,Transportation and Warehousing,"Youngstown, OH","$40,000 - $49,999",Full-Time,Full-Time,0,0,5/1/2017 0:00,1,1
0035000002PUMzGAAX,Training/Instruction/Teaching,Arts/Entertainment/Recreation,"Traverse City, MI","$30,000 - $39,999",Temporary/Contract,Temporary/Contract,0,0,7/23/2018 0:00,1,1
0035000002PUMzJAAX,General Labor,Other,Plymouth MN,"$20,000 - $29,999",Full-Time,Full-Time,0,0,8/29/2016 0:00,1,1
0035000002PUOvpAAH,Management - Operations,Government and Public Administration,"Cape Coral, FL","$70,000 - $79,999",Full-Time,Full-Time,0,0,8/3/2015 0:00,1,1
0035000002PUPcqAAH,Transportation,Transportation and Warehousing,"4411 Katella Ave, Los Alamitos, CA 90720","$50,000 - $59,999",Full-Time,Full-Time,0,0,9/21/2015 0:00,1,1
0035000002PUQEXAA5,Automotive,Retail Trade,"Knoxville, TN","$50,000 - $59,999",Full-Time,Full-Time,0,0,11/23/2015 0:00,1,1
0035000002PUQEYAA5,Administrative/Clerical,Health Care and Social Assistance,"Mechanicsburg, PA","$30,000 - $39,999",Full-Time,Full-Time,0,0,5/23/2016 0:00,1,1
0035000002PUQEbAAP,Analyst,Banking/Finance/Insurance,"Chicago, IL","$90,000 - $99,999",Full-Time,Full-Time,0,0,6/5/2017 0:00,1,1
0035000002PUQEdAAP,Management - General,Retail Trade,"Clarksville, TN","$30,000 - $39,999",Full-Time,Full-Time,0,0,9/17/2018 0:00,1,1
0035000002PUQEdAAP,Other,Government and Public Administration,"Knoxville, TN","$70,000 - $79,999",Full-Time,Full-Time,0,0,12/21/2015 0:00,1,1
0035000002PUQEeAAP,Accounting,Government and Public Administration,"Hines, IL","$50,000 - $59,999",Full-Time,Full-Time,0,0,8/29/2016 0:00,1,1
0035000002PUQEgAAP,Healthcare,Health Care and Social Assistance,"Clarksville, TN","$30,000 - $39,999",Full-Time,Full-Time,0,0,3/21/2016 0:00,1,1
0035000002PUQEiAAP,Facilities Management,Manufacturing,"GM Powertrain, Pontiac, MI","$40,000 - $49,999",Full-Time,Full-Time,0,0,8/17/2015 0:00,1,1
0035000002PUQEjAAP,Human Resources,Government and Public Administration,"Baltimore, Maryland","$80,000 - $89,999",Full-Time,Full-Time,0,0,7/25/2016 0:00,1,1
0035000002PUQEkAAP,Administrative/Clerical,Government and Public Administration,"Cincinnati, OH","$60,000 - $69,999",Full-Time,Full-Time,1,0,12/26/2016 0:00,1,1
0035000002PUQElAAP,Training/Instruction/Teaching,Educational Services,"Cincinnati, OH","$30,000 - $39,999",Full-Time,Full-Time,0,0,12/26/2016 0:00,1,1
0035000002PUQEmAAP,Human Resources,Government and Public Administration,"Washington, DC","$50,000 - $59,999",Full-Time,Full-Time,0,0,8/15/2016 0:00,1,1
0035000002PUQu0AAH,Safety/Security/Law Enforcement,Aerospace and Aviation,Arizona,"$60,000 - $69,999",Full-Time,Full-Time,0,0,12/28/2015 0:00,1,1
0035000002PURFWAA5,IT - General,Government and Public Administration,Washington D.C.,"$100,000+",Full-Time,Full-Time,0,0,9/28/2015 0:00,1,1
0035000002PUS2dAAH,Safety/Security/Law Enforcement,Private Security,"Oak Ridge, TN","$60,000 - $69,999",Full-Time,Full-Time,0,0,2/29/2016 0:00,1,1
0035000002PUSiJAAX,Safety/Security/Law Enforcement,Other,"Clarksville, TN","$20,000 - $29,999",Full-Time,Full-Time,0,1,3/26/2018 0:00,1,1
0035000002PUT7gAAH,Media/Journalism/Newspaper,Professional - Advertising,"Atlanta, GA","$50,000 - $59,999",Full-Time,Full-Time,0,0,1/11/2016 0:00,1,1
0035000002PUT7lAAH,Sales,Other,"Kansas City, MO","$60,000 - $69,999",Full-Time,Full-Time,0,0,12/21/2015 0:00,1,1
0035000002PUTo6AAH,IT - General,Information - Information Technology,"Shelbyville, IN Company is based in California but the company he's a liaison for is in IN so he doesn't have to relocate.","$70,000 - $79,999",Full-Time,Full-Time,0,0,7/13/2015 0:00,1,1
0035000002PUUN1AAP,Safety/Security/Law Enforcement,Private Security,"Gaitherburg, MD","$40,000 - $49,999",Full-Time,Full-Time,0,0,7/13/2015 0:00,1,1
0035000002PUW4nAAH,Safety/Security/Law Enforcement,Government and Public Administration,"Sanford, FL","$40,000 - $49,999",Full-Time,Full-Time,0,0,7/25/2016 0:00,1,1
0035000002PUXBAAA5,Training/Instruction/Teaching,Educational Services,"Colorado Springs, CO","$20,000 - $29,999",Full-Time,Full-Time,0,0,4/2/2018 0:00,1,1
0035000002PUXMNAA5,IT - General,Transportation and Warehousing,"Atlanta, GA","$30,000 - $39,999",Full-Time,Full-Time,0,0,3/21/2016 0:00,1,1
0035000002PUXksAAH,Supply Chain/Logistics,Retail Trade,"Atlanta, GA","$20,000 - $29,999",Full-Time,Full-Time,0,1,10/29/2018 0:00,1,1
0035000002PUXz9AAH,Customer Service,Banking/Finance/Insurance,"Tempre, AZ","$20,000 - $29,999",Full-Time,Full-Time,0,0,8/10/2015 0:00,1,1
0035000002PUZMzAAP,Sales,Utilities,"San Diego, CA","$50,000 - $59,999",Full-Time,Full-Time,0,0,7/20/2015 0:00,1,1
0035000002PUg1hAAD,Management - General,Installation/Repair/Maintenance,"Farmington, MI","$50,000 - $59,999",Full-Time,Full-Time,0,0,8/3/2015 0:00,1,1
0035000002PUgCaAAL,Real Estate,Hospitality/Accommodation/Food Services,"Arcadia, MO","$40,000 - $49,999",Full-Time,Full-Time,0,0,8/3/2015 0:00,1,1
0035000002PUgTmAAL,Safety/Security/Law Enforcement,Government and Public Administration,"RDU Airport - Raleigh / Durham, NC","$40,000 - $49,999",Full-Time,Full-Time,0,0,7/13/2015 0:00,1,1
0035000002PUgXpAAL,Other,Private Security,"Raleigh, NC","$30,000 - $39,999",Full-Time,Full-Time,0,0,7/13/2015 0:00,1,1
0035000002PUgk5AAD,Warehouse,Transportation and Warehousing,"Phoenix, AZ","$40,000 - $49,999",Full-Time,Full-Time,0,0,2/22/2016 0:00,1,1
0035000002PUh4KAAT,Analyst,Government and Public Administration,"Demver, CO","$70,000 - $79,999",Full-Time,Full-Time,0,0,10/24/2016 0:00,1,1
0035000002PUh7ZAAT,Retail,Other,"2449 W North Ave, Chicago, IL 60647","$40,000 - $49,999",Full-Time,Full-Time,0,0,7/25/2016 0:00,1,1
0035000002PUhQGAA1,Accounting,Government and Public Administration,"Ft. Belvoir, VA","$20,000 - $29,999",Full-Time,Full-Time,0,0,7/27/2015 0:00,1,1
0035000002PUiazAAD,Human Resources,Retail Trade,"Tucson, AZ","$40,000 - $49,999",Full-Time,Full-Time,0,0,3/7/2016 0:00,1,1
0035000002PUmJkAAL,Safety/Security/Law Enforcement,Government and Public Administration,greater Minneapolis - St. Paul Area,"$30,000 - $39,999",Full-Time,Full-Time,0,0,7/4/2016 0:00,1,1
0035000002PUmqUAAT,Customer Service,Hospitality/Accommodation/Food Services,"Coronado, CA","$20,000 - $29,999",Part-Time,Part-Time,0,1,7/20/2015 0:00,1,1
0035000002PUmysAAD,Management - Operations,Other,Whitmore Lake,"$40,000 - $49,999",Full-Time,Full-Time,0,0,1/11/2016 0:00,1,1
0035000002PUn3YAAT,Supply Chain/Logistics,Professional - Consulting Services,"Huntsville, Al","$60,000 - $69,999",Full-Time,Full-Time,0,0,8/10/2015 0:00,1,1
0035000002PUn3iAAD,Safety/Security/Law Enforcement,Arts/Entertainment/Recreation,California,"$20,000 - $29,999",Full-Time,Full-Time,0,1,1/25/2016 0:00,1,1
0035000002PUnLPAA1,Automotive,Installation/Repair/Maintenance,"El Paso, TX","Less than $20,000",Full-Time,Full-Time,0,1,9/28/2015 0:00,1,1
0035000002PUoQwAAL,Management - Programs,Management of Companies and Enterprises,San Diego,"$60,000 - $69,999",Full-Time,Full-Time,0,0,3/14/2016 0:00,1,1
0035000002PUq7FAAT,Management - Project,Management of Companies and Enterprises,"Raleigh, NC","$40,000 - $49,999",Full-Time,Full-Time,0,0,11/23/2015 0:00,1,1
0035000002PUssMAAT,Supply Chain/Logistics,Other,"San Francisco, CA","$60,000 - $69,999",Full-Time,Full-Time,0,0,12/28/2015 0:00,1,1
0035000002PUtHRAA1,Other,Defense Contracting,"McLean, VA","$60,000 - $69,999",Full-Time,Full-Time,0,0,10/26/2015 0:00,1,1
0035000002PUwrRAAT,Skilled Labor/Trades,Arts/Entertainment/Recreation,"Portland, ME","$30,000 - $39,999",Temporary/Contract,Temporary/Contract,0,1,7/11/2016 0:00,1,1
0035000002PUy0NAAT,Retail,Retail Trade,"2583 E Morris Blvd, Morristown, TN 37813","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/14/2015 0:00,1,1
0035000002PV0gEAAT,Training/Instruction/Teaching,Government and Public Administration,"1615 H Street, NW Washington, DC","$40,000 - $49,999",Temporary/Contract,Temporary/Contract,0,1,6/13/2016 0:00,1,1
0035000002PV1KFAA1,Supply Chain/Logistics,Transportation and Warehousing,"Keller, TX","$30,000 - $39,999",Full-Time,Full-Time,0,0,1/11/2016 0:00,1,1
0035000002PV25tAAD,Administrative/Clerical,Banking/Finance/Insurance,"Brooklyn, NY","$60,000 - $69,999",Full-Time,Full-Time,0,0,8/24/2015 0:00,1,1
0035000002PV2W8AAL,Healthcare,Health Care and Social Assistance,"Hempstead, NY","Less than $20,000",Part-Time,Part-Time,0,0,9/7/2015 0:00,1,1
0035000002PV2elAAD,Administrative/Clerical,Health Care and Social Assistance,"Temple, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/2/2017 0:00,1,1
0035000002PV2fKAAT,Management - Operations,Private Security,Atlanta GA,"$80,000 - $89,999",Full-Time,Full-Time,0,0,7/6/2015 0:00,1,1
0035000002PV2kHAAT,Human Resources,Government and Public Administration,"Seattle, WA","$30,000 - $39,999",Full-Time,Full-Time,0,0,8/10/2015 0:00,1,1
0035000002PV2pgAAD,Administrative/Clerical,Government and Public Administration,"Yuma, AZ","$50,000 - $59,999",Full-Time,Full-Time,0,0,1/18/2016 0:00,1,1
0035000002PV6GMAA1,Management - General,Government and Public Administration,"Colorado Springs, CO","$80,000 - $89,999",Full-Time,Full-Time,0,0,8/31/2015 0:00,1,1
0035000002PV7TRAA1,Management - Project,Government and Public Administration,"Indianapolis, IN","$90,000 - $99,999",Full-Time,Full-Time,0,0,8/24/2015 0:00,1,1
0035000002PV7U5AAL,Customer Service,Other,Mobile,"$50,000 - $59,999",Full-Time,Full-Time,0,0,8/31/2015 0:00,1,1
0035000002PV7j5AAD,Human Resources,Business Support - Admin/Staffing,Atlanta GA,"$30,000 - $39,999",Full-Time,Full-Time,0,0,11/9/2015 0:00,1,1
0035000002PV8ZnAAL,Customer Service,Other,"Eagle Ridge, AK","$30,000 - $39,999",Full-Time,Full-Time,0,0,9/14/2015 0:00,1,1
0035000002PV8iGAAT,Healthcare,Health Care and Social Assistance,"Austin, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,11/9/2015 0:00,1,1
0035000002PV97uAAD,Sales,Information - Information Technology,Atlanta,"$40,000 - $49,999",Full-Time,Full-Time,0,0,2/13/2017 0:00,1,1
0035000002PV9SOAA1,Administrative/Clerical,Business Support - Admin/Staffing,"Jersey City, NJ","$30,000 - $39,999",Full-Time,Full-Time,0,1,8/3/2015 0:00,1,1
0035000002PVDlDAAX,Safety/Security/Law Enforcement,Private Security,"Phoenix, AZ","$60,000 - $69,999",Full-Time,Full-Time,0,1,10/12/2015 0:00,1,1
0035000002PVEF7AAP,IT - General,Information - Information Technology,Tampa FL,"$50,000 - $59,999",Full-Time,Full-Time,0,1,2/19/2018 0:00,1,1
0035000002PVEFbAAP,Healthcare,Pharmaceutical and Medical,"Dallas, TX","$90,000 - $99,999",Full-Time,Full-Time,0,0,8/17/2015 0:00,1,1
0035000002PVGGfAAP,Administrative/Clerical,Business Support - Admin/Staffing,"Springfield, VA","$30,000 - $39,999",Full-Time,Full-Time,0,0,1/11/2016 0:00,1,1
0035000002PVI8dAAH,Training/Instruction/Teaching,Aerospace and Aviation,"Poway, CA","$60,000 - $69,999",Full-Time,Full-Time,0,0,8/31/2015 0:00,1,1
0035000002PVKw6AAH,Administrative/Clerical,Manufacturing,"Union, MS","$40,000 - $49,999",Full-Time,Full-Time,0,0,12/26/2016 0:00,1,1
0035000002PVLKXAA5,Installation/Maintenance/Repair,Manufacturing,"Salt Lake City, UT","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/19/2015 0:00,1,1
0035000002PVO3gAAH,Customer Service,Retail Trade,Daytona Beach,"$20,000 - $29,999",Part-Time,Part-Time,0,1,8/17/2015 0:00,1,1
0035000002PVOapAAH,Distribution/Shipping,Retail Trade,Fort Hood Area,"$20,000 - $29,999",Part-Time,Part-Time,0,0,6/12/2017 0:00,1,1
0035000002PVPmzAAH,Other,Educational Services,St. Louis,"$20,000 - $29,999",Full-Time,Full-Time,0,0,10/5/2015 0:00,1,1
0035000002PVQw9AAH,Legal,Banking/Finance/Insurance,"Palm Beach, FL","$20,000 - $29,999",Full-Time,Full-Time,0,0,7/18/2016 0:00,1,1
0035000002PVQwAAAX,Human Resources,Health Care and Social Assistance,"Bakersfield, CA","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/15/2018 0:00,1,1
0035000002PVQwCAAX,Safety/Security/Law Enforcement,Government and Public Administration,"Pompano Beach, FL","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/15/2018 0:00,1,1
0035000002PVQwDAAX,Marketing,Professional - Advertising,"Oklahoma City, OK","$30,000 - $39,999",Temporary/Contract,Temporary/Contract,0,1,9/17/2018 0:00,1,1
0035000002PVR5uAAH,Administrative/Clerical,Educational Services,"Kissimmee, FL","$30,000 - $39,999",Full-Time,Full-Time,0,0,1/30/2017 0:00,1,1
0035000002PVRJwAAP,Telecommunications,Business Support - Admin/Staffing,"Orlando, FL","$20,000 - $29,999",Full-Time,Full-Time,0,0,1/18/2016 0:00,1,1
0035000002PVT3LAAX,IT - Information Security,Defense Contracting,"Smryna, GA","$80,000 - $89,999",Full-Time,Full-Time,0,0,2/13/2017 0:00,1,1
0035000002PVT3LAAX,IT - General,Banking/Finance/Insurance,"Atlanta, GA","$80,000 - $89,999",Full-Time,Full-Time,0,0,8/17/2015 0:00,1,1
0035000002PVURHAA5,Safety/Security/Law Enforcement,Private Security,"Delta, Pennsylvania","$20,000 - $29,999",Full-Time,Full-Time,0,1,1/18/2016 0:00,1,1
0035000002PVUcUAAX,Management - Project,Management of Companies and Enterprises,"Jackson, MS","$90,000 - $99,999",Full-Time,Full-Time,0,0,2/15/2016 0:00,1,1
0035000002PVUzdAAH,Skilled Labor/Trades,Aerospace and Aviation,"Beaufort, SC","$60,000 - $69,999",Full-Time,Full-Time,0,0,5/2/2016 0:00,1,1
0035000002PVX0vAAH,Other,Transportation and Warehousing,"Lakeland, FL","$20,000 - $29,999",Full-Time,Full-Time,0,1,1/18/2016 0:00,1,1
0035000002PVXSvAAP,Sales,Retail Trade,"Stockton, CA","$50,000 - $59,999",Full-Time,Full-Time,0,0,7/27/2015 0:00,1,1
0035000002PVXTZAA5,Transportation,Transportation and Warehousing,"Irving, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/19/2015 0:00,1,1
0035000002PVXeDAAX,Administrative/Clerical,Private Security,"Raleigh, NC","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/5/2015 0:00,1,1
0035000002PVZQwAAP,Skilled Labor/Trades,Installation/Repair/Maintenance,"Ogden, UT","$50,000 - $59,999",Full-Time,Full-Time,0,0,9/14/2015 0:00,1,1
0035000002PVZsEAAX,Installation/Maintenance/Repair,Manufacturing,"Hampton, VA","$40,000 - $49,999",Full-Time,Full-Time,0,0,2/8/2016 0:00,1,1
0035000002PVa9jAAD,IT - General,Information - Information Technology,"Atlanta, GA","$60,000 - $69,999",Full-Time,Full-Time,0,0,5/16/2016 0:00,1,1
0035000002PVb7cAAD,Other,Installation/Repair/Maintenance,"Whitesboro, NY","$30,000 - $39,999",Full-Time,Full-Time,0,1,9/14/2015 0:00,1,1
0035000002PVcO7AAL,Management - General,Other,"San Antonio, TX","$60,000 - $69,999",Full-Time,Full-Time,0,0,9/7/2015 0:00,1,1
0035000002PVctKAAT,Installation/Maintenance/Repair,Aerospace and Aviation,"New York City, NY","$60,000 - $69,999",Full-Time,Full-Time,0,0,1/23/2017 0:00,1,1
0035000002PVeAqAAL,Sales,Other,"Raleigh, NC","$50,000 - $59,999",Full-Time,Full-Time,0,0,9/7/2015 0:00,1,1
0035000002PVfNoAAL,Transportation,Transportation and Warehousing,"Clarksville, Tennessee","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/19/2015 0:00,1,1
0035000002PVnXCAA1,Warehouse,Transportation and Warehousing,"Bethesda, Maryland","$40,000 - $49,999",Full-Time,Full-Time,0,0,6/13/2016 0:00,1,1
0035000002PVnkoAAD,Analyst,Defense Contracting,"Reston, VA","$90,000 - $99,999",Temporary/Contract,Temporary/Contract,0,1,10/10/2016 0:00,1,1
0035000002PVpbmAAD,General Business,Government and Public Administration,"Ft. Benning, GA","$50,000 - $59,999",Full-Time,Full-Time,0,0,8/10/2015 0:00,1,1
0035000002PVqIxAAL,Training/Instruction/Teaching,Educational Services,"Spannaway, Washington","$60,000 - $69,999",Full-Time,Full-Time,0,0,9/19/2016 0:00,1,1
0035000002PVs4SAAT,Management - General,Other,"Fort Worth, TX","$90,000 - $99,999",Full-Time,Full-Time,0,0,1/25/2016 0:00,1,1
0035000002PVs9NAAT,Analyst,Defense Contracting,"San Diego, California","$80,000 - $89,999",Full-Time,Full-Time,0,0,2/12/2018 0:00,1,1
0035000002PVtZQAA1,Engineering,Information - Information Technology,"Houston, TX","$50,000 - $59,999",Full-Time,Full-Time,0,0,9/28/2015 0:00,1,1
0035000002PVunqAAD,Administrative/Clerical,Business Support - Admin/Staffing,Washington DC 20340,"$40,000 - $49,999",Full-Time,Full-Time,0,0,11/2/2015 0:00,1,1
0035000002PVuqaAAD,Installation/Maintenance/Repair,Installation/Repair/Maintenance,"Joint Base Elmendorf-Richardson, AK","$40,000 - $49,999",Full-Time,Full-Time,0,0,5/30/2016 0:00,1,1
0035000002PVw70AAD,Human Resources,Business Support - Admin/Staffing,"Forest City, NC","$70,000 - $79,999",Full-Time,Full-Time,0,0,8/24/2015 0:00,1,1
0035000002PW0ydAAD,Customer Service,Utilities,"Fairburn, Ga","$30,000 - $39,999",Full-Time,Full-Time,0,0,12/14/2015 0:00,1,1
0035000002PW2zbAAD,General Labor,Retail Trade,"Medina, OH","$20,000 - $29,999",Part-Time,Part-Time,0,1,8/17/2015 0:00,1,1
0035000002PW3ZrAAL,IT - General,Information - Information Technology,"Fort Bragg, NC","$40,000 - $49,999",Full-Time,Full-Time,0,0,7/4/2016 0:00,1,1
0035000002PW8QuAAL,Healthcare,Health Care and Social Assistance,"Newport News, VA","$20,000 - $29,999",Part-Time,Part-Time,0,0,2/1/2016 0:00,1,1
0035000002PW8dAAAT,Customer Service,Government and Public Administration,"San Diego, CA","$50,000 - $59,999",Full-Time,Full-Time,0,0,9/5/2016 0:00,1,1
0035000002PWBURAA5,Installation/Maintenance/Repair,Installation/Repair/Maintenance,"Norcross, GA 30092","$30,000 - $39,999",Full-Time,Full-Time,0,0,12/7/2015 0:00,1,1
0035000002PWCG0AAP,Other,Defense Contracting,"Lancaster, CA","$60,000 - $69,999",Full-Time,Full-Time,0,0,1/11/2016 0:00,1,1
0035000002PWCG0AAP,Installation/Maintenance/Repair,Installation/Repair/Maintenance,"3695 Centre Cir, Fort Mill, SC","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/26/2015 0:00,1,1
0035000002PWGXUAA5,Restaurant/Food Service,Hospitality/Accommodation/Food Services,"Baltimore, MD","$40,000 - $49,999",Full-Time,Full-Time,0,0,2/5/2018 0:00,1,1
0035000002PWGXeAAP,Sales,Professional - Legal,"Nashville, TN","$50,000 - $59,999",Full-Time,Full-Time,0,0,11/2/2015 0:00,1,1
0035000002PWH0RAAX,IT - Information Security,Manufacturing,Torrance,"$90,000 - $99,999",Full-Time,Full-Time,0,0,8/14/2017 0:00,1,1
0035000002PWH0VAAX,Banking/Finance,Banking/Finance/Insurance,Beverly Hills CA,"$70,000 - $79,999",Full-Time,Full-Time,0,0,10/2/2017 0:00,1,1
0035000002QT4uqAAD,Other,Government and Public Administration,"1400 Eye St. NW #1115 Washington, DC","$60,000 - $69,999",Full-Time,Full-Time,0,0,12/21/2015 0:00,1,1
0035000002QT52LAAT,Analyst,Defense Contracting,"Arlington, VA","$60,000 - $69,999",Full-Time,Full-Time,0,0,11/7/2016 0:00,1,1
0035000002QT5sUAAT,Supply Chain/Logistics,Professional - Accounting,"Fort Worth, TX","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/12/2015 0:00,1,1
0035000002QT6xZAAT,Quality Assurance/Quality Control,Health Care and Social Assistance,"Glendale, CA","$30,000 - $39,999",Temporary/Contract,Temporary/Contract,0,0,10/5/2015 0:00,1,1
0035000002QT7DpAAL,Administrative/Clerical,Aerospace and Aviation,"Hollywood, MD","$60,000 - $69,999",Full-Time,Full-Time,0,0,9/17/2018 0:00,1,1
0035000002QT84nAAD,Supply Chain/Logistics,Defense Contracting,"Salt Lake City, UT","$60,000 - $69,999",Full-Time,Full-Time,0,0,10/12/2015 0:00,1,1
0035000002QT8FbAAL,Manufacturing,Manufacturing,"Fort Worth, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,12/28/2015 0:00,1,1
0035000002QT8PgAAL,IT - General,Information - Information Technology,"Cumming, GA","$30,000 - $39,999",Full-Time,Full-Time,0,0,8/17/2015 0:00,1,1
0035000002QT9a6AAD,Transportation,Transportation and Warehousing,"St. Louis, MO","$40,000 - $49,999",Full-Time,Full-Time,0,0,8/24/2015 0:00,1,1
0035000002QTC1UAAX,Distribution/Shipping,Transportation and Warehousing,"Porterville, CA","$30,000 - $39,999",Full-Time,Full-Time,0,0,10/5/2015 0:00,1,1
0035000002QTCsdAAH,Banking/Finance,Banking/Finance/Insurance,"Plano, TX","$30,000 - $39,999",Full-Time,Full-Time,0,0,7/27/2015 0:00,1,1
0035000002QTDRsAAP,Management - Operations,Other,"Columbiana, AL","$80,000 - $89,999",Full-Time,Full-Time,0,0,3/21/2016 0:00,1,1
0035000002QTF1zAAH,Management - Operations,Other,"Richmond Hill, GA","$60,000 - $69,999",Full-Time,Full-Time,0,0,6/20/2016 0:00,1,1
0035000002QTF24AAH,General Labor,Retail Trade,"Marietta, GA","$20,000 - $29,999",Full-Time,Full-Time,0,1,3/14/2016 0:00,1,1
0035000002QTFdgAAH,Skilled Labor/Trades,Manufacturing,"Kinston, NC","$40,000 - $49,999",Full-Time,Full-Time,0,0,9/7/2015 0:00,1,1
0035000002QTHCNAA5,Customer Service,Agriculture/Forestry/Fishing and Hunting,"Pittsburgh, PA","Less than $20,000",Full-Time,Full-Time,0,0,5/29/2017 0:00,1,1
0035000002QTHXuAAP,Sales,Other,"Tampa Bay, FL","$40,000 - $49,999",Full-Time,Full-Time,0,1,8/10/2015 0:00,1,1
0035000002QTHobAAH,Management - Operations,Other,"Oceanside, CA / Houston, TX","$40,000 - $49,999",Full-Time,Full-Time,0,0,2/1/2016 0:00,1,1
0035000002QTKCfAAP,Sales,Manufacturing,"Hemit, CA","$20,000 - $29,999",Part-Time,Part-Time,0,1,4/4/2016 0:00,1,1
0035000002QTLHgAAP,Skilled Labor/Trades,Construction,"Azuza, CA","$40,000 - $49,999",Full-Time,Full-Time,0,0,8/17/2015 0:00,1,1
0035000002QTMlUAAX,General Labor,Construction,"Converse, TX","$50,000 - $59,999",Full-Time,Full-Time,0,0,6/27/2016 0:00,1,1
0035000002QTN2LAAX,Management - Operations,Other,"Newark, NJ","$100,000+",Full-Time,Full-Time,0,0,8/24/2015 0:00,1,1
0035000002QTNNJAA5,Installation/Maintenance/Repair,Aerospace and Aviation,"Harlingen,TX","$30,000 - $39,999",Full-Time,Full-Time,0,0,11/28/2016 0:00,1,1
0035000002QTPfbAAH,IT - General,Information - Information Technology,"Raleigh, NC","$30,000 - $39,999",Full-Time,Full-Time,0,0,7/13/2015 0:00,1,1
0035000002QTPpwAAH,Real Estate,Real Estate/Rental and Leasing,"Durham, NC","$60,000 - $69,999",Full-Time,Full-Time,0,0,9/14/2015 0:00,1,1
0035000002QTPpxAAH,Healthcare,Health Care and Social Assistance,"Orlando, FL","$40,000 - $49,999",Full-Time,Full-Time,0,0,3/7/2016 0:00,1,1
0035000002QTPpyAAH,Management - Operations,Government and Public Administration,"Fort Bragg, NC","$40,000 - $49,999",Full-Time,Full-Time,0,0,11/2/2015 0:00,1,1
0035000002QTPpzAAH,Training/Instruction/Teaching,Information - Information Technology,"Fayetteville, NC","$60,000 - $69,999",Full-Time,Full-Time,0,0,11/16/2015 0:00,1,1
0035000002QTPq0AAH,Warehouse,Transportation and Warehousing,"Fayetteville, NC","$50,000 - $59,999",Full-Time,Full-Time,0,0,10/30/2017 0:00,1,1
0035000002QTPq2AAH,Safety/Security/Law Enforcement,Government and Public Administration,"Clearwater, FL","$50,000 - $59,999",Full-Time,Full-Time,0,0,12/10/2018 0:00,1,1
0035000002QTPq5AAH,Administrative/Clerical,Business Support - Admin/Staffing,"Sanford, NC","$40,000 - $49,999",Full-Time,Full-Time,0,0,11/2/2015 0:00,1,1
0035000002QTPq6AAH,IT - General,Information - Information Technology,"Fayetteville, NC","$60,000 - $69,999",Full-Time,Full-Time,0,0,1/11/2016 0:00,1,1
0035000002QTPq7AAH,Banking/Finance,Banking/Finance/Insurance,"Pinehurst, NC","$50,000 - $59,999",Full-Time,Full-Time,0,0,12/28/2015 0:00,1,1
0035000002QTPqAAAX,IT - Computer/Software Engineering,Information - Information Technology,"Fayetteville, NC","$50,000 - $59,999",Temporary/Contract,Temporary/Contract,0,0,6/26/2017 0:00,1,1
0035000002QTPqBAAX,Supply Chain/Logistics,Other,"Alexandria, Va","$60,000 - $69,999",Full-Time,Full-Time,0,0,5/2/2016 0:00,1,1
0035000002QTPqCAAX,IT - Systems Management,Government and Public Administration,"Largo, Fl","$60,000 - $69,999",Full-Time,Full-Time,0,0,12/5/2016 0:00,1,1
0035000002QTTq8AAH,IT - General,Information - Information Technology,"Indianapolis, IN","$60,000 - $69,999",Full-Time,Full-Time,0,0,9/14/2015 0:00,1,1
0035000002QTTwpAAH,Other,Government and Public Administration,"Tampa, FL","$50,000 - $59,999",Full-Time,Full-Time,0,0,9/28/2015 0:00,1,1
0035000002QTTxxAAH,Healthcare,Health Care and Social Assistance,"1835 Grant Avenue, Jonesboro, AR 72401","$30,000 - $39,999",Full-Time,Full-Time,0,1,3/28/2016 0:00,1,1
0035000002QTUnJAAX,Engineering,Professional - Architectural/Engineering,Santa Ana,"$60,000 - $69,999",Full-Time,Full-Time,0,0,2/8/2016 0:00,1,1
0035000002QTWFSAA5,Skilled Labor/Trades,Manufacturing,"Highland, IL","$40,000 - $49,999",Full-Time,Full-Time,0,0,10/26/2015 0:00,1,1
0035000002QTWjIAAX,Installation/Maintenance/Repair,Aerospace and Aviation,"Jacksonville, FL","$40,000 - $49,999",Full-Time,Full-Time,0,1,9/5/2016 0:00,1,1
